id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
e657b5121ff8456b9a610cfaead8e0cb,直流伺服驱动,"PRODUCT, TECHNOLOGY","The Direct Current Servo Drive (直流伺服驱动, \u76f4\u6d41\u4f3a\u670d\u9a71\u52a8) is a versatile and high-precision technology used across various industries for controlling the motion of machinery and components with exceptional accuracy and efficiency. In the manufacturing and logistics technology sector, it is employed in a multitude of applications, including:

- Collaborative robot painting workstations, where it controls the speed and flow of the painting process, ensuring quality.
- Stacking machines, where it manages the XYZ axis movement of the stacking head, ensuring precise positioning and alignment of each battery sheet.
- Lithium battery sorting machines, where it controls the conveyor system and sorting mechanism, ensuring high-precision sorting control and accurate measurement.
- Liquid handling operations, where it controls the liquid pump and transfer tube, ensuring high precision and sensitivity.
- Arc surface printing processes, where it controls the motion of the printing head.
- Laser welding equipment, where it controls the movement of the laser head.
- Screen printing processes, where it controls the movement of the printing head and screen.
- Grinding operations, where it controls the multi-axis movement of grinding rollers, conveyor belts, and sieving devices with high precision.
- Optical fiber cutting machines, where it controls the position and movement of the cutting head.
- Filling conveyor lines, where it controls the speed and position of the conveyor belt.
- Stabilization in optical devices, where it controls the three-axis stabilization.
- Wind turbine blade adjustment processes, where it provides high-precision angle control and response speed.
- Laser processing equipment, where it controls the XYZ axis and rotary axis with high precision.
- Lithium battery production, where it provides precise control in the winding process.
- Automatic car wash machines, where it controls actions and parameters with precision.
- Biochemical reactors, where it controls temperature and stirring, contributing to the accuracy and stability of the reaction process.
- Glass tube lifting machines, where it controls the height adjustment and maintenance.
- Coffee machines, where it controls water pumps, coffee grinders, and frothing machines.
- Injection mechanisms, where it enables precise dose and speed control.
- Solar inverter manufacturing equipment, where it controls the motion parts of the equipment with high precision and efficiency.
- Sorting machines, where it controls the movement of the sorting arm and conveyor belt, enabling high-speed and accurate sorting and transportation.
- F",25,,"['19c5a3d15d92b939549523842bf010df' '2554bdac15587d028fa7857848167eb4'
 '26753c1ce00073c23f2d14ce40c0d028' '2999540b55ee0bc255eb7068816305ca'
 '2b27d987660b3fbe33f43bfab4ac6564' '2eee1b02b02dee003c1775f70f813957'
 '40b1d0a5efd1684b5a5bb486a1b454db' '63a2a1cd72ee4aae8514a1b3ac5b4153'
 '678f6e80926121e103efae5e48a8c9f2' '69db1015cf2586f3740f46c919eb8e25'
 '69ddcc4f6ff5df8aa797fee7694ff710' '725fed5878bff0529e13ba809e325469'
 '767b420b9f192c70035d7fb4ac624eb3' '76ea2ccd8defd5fe8f0994abf89a6e31'
 '76f3b1592256b4437b7d47b5f14ae2c6' '7b0d50ca36fedb4fb7b68e4eec73b368'
 '7b88e7691653f636b158b91247c42615' '7f8423e6b4a3ab5064e9ff23dcd515ca'
 '8ae4de39dd9ba11cfa17e06a2174416b' '937c32a23dadd297f434106e4a601a61'
 '940d8d3c2c5834885c79cf828c1137cb' '966a905cf094e3cf44c91ebc9ebc1904'
 '983e01f7e91373ce4f93fb9b16b82f37' '9b1c76a2ddd60176752001b3b9c147cb'
 'a82bda15276dce27bef66a10a15a3fb1' 'ae030c245f17423575510c619741160a'
 'b1f91de1c6784988229a450e724fc412' 'b310460babc9fa725ad47320c61e0086'
 'b82f227e2c7b3ab4e25187539ace1216' 'c25c68e2662c5c32de1b502014590cf7'
 'c3025b9f170d4cb9a5794da27f609eb1' 'c4ca69bc6be35c42c4725a35a741befa'
 'c73034d6a6f91e79c6bd21fffa416202' 'c94be7ba5abf1f79d420aac7fe8bae2e'
 'ca10fe3d16756300859a0693aee7f7a0' 'ca322957994b2f23af0e8bcc2550ef68'
 'cd075fd077df22767f0bee4befbd9610' 'ce7b5cb4e3fb4fd9a08453d18554c799'
 'd50dbe44b899b4cfaf149cb3fd0c4159' 'd9eda21d3e37948306b3b3c665150e73'
 'e5a2a05750db1a3e1151f75abdaed149' 'e78da4dada0873bf9b05c64978c91bb0'
 'ead29f227b9db281279d460a522ad9d5' 'ed9c834c687745e8716e27c3f805a0df'
 'edef8a2bd56d008322049355406edcf4' 'ef6d9b5e0927a32e780b2b369685d3ee'
 'efb3ae073af3ae2b901a79c1e2c49d39' 'efb5708268afc67a61b9f35e5fd9b376'
 'f0cae00083505853fd4004f19fc3d189']","[ 0.00363068  0.0123201   0.02457176 ... -0.03207725 -0.03123344
 -0.01985449]"
bf4e255cdac94ccc83a56435a5e4b075,切割头,"PRODUCT, TECHNOLOGY",切割头 is a part of the optical fiber cutting machine that performs the cutting action,26,,['2999540b55ee0bc255eb7068816305ca'],"[ 0.00431623  0.00650366 -0.02649544 ... -0.01616599 -0.036467
  0.02768704]"
3b040bcc19f14e04880ae52881a89c1c,XYZ轴机构,"PRODUCT, TECHNOLOGY","XYZ\u8f74\u673a\u6784 is a critical mechanism found in various high-precision manufacturing equipment, including laser welding, optical fiber cutting, lens assembly, and laser marking systems. This component facilitates the precise control of multi-axis movement in three dimensions (X, Y, and Z axes) and is essential for the accurate operation of the laser head or cutting head. It is also a part of the laser processing equipment that requires high-precision control for the XYZ axis and rotary axis. In the context of robotics, XYZ\u8f74\u673a\u6784 is a component in robotic modules, used to achieve multi-axis motion control in assembly devices. Its ability to support the movement of the laser head in three dimensions for precise cutting and marking, as well as its role in the printing process, highlights its versatility in ensuring high-precision operations across different manufacturing applications.",27,,"['19c5a3d15d92b939549523842bf010df' '2999540b55ee0bc255eb7068816305ca'
 '2bcae705653a8c2dfee33dc9aec75026' '983e01f7e91373ce4f93fb9b16b82f37'
 '9b1c76a2ddd60176752001b3b9c147cb' 'a920920e8e149592d00031f362d614af'
 'ed18651c3085e19592c04bfcd0b52dac' 'ef5440b55c37dc608f23f717bde61396'
 'fb8c5282757073100fea0ee147a1b32a']","[ 0.00716728 -0.03311208 -0.01713209 ... -0.01917986 -0.0052721
  0.04354344]"
3d6b216c14354332b1bf1927ba168986,控制器,"PRODUCT, TECHNOLOGY","The 控制器 (Kòngzhìqì, Control Unit) is a pivotal component in various manufacturing and automation systems, serving a wide array of functions across different industries. It is a device that manages and directs the operation of systems or machines, coordinating the movement and actions of various components. The 控制器 is integral in laser processing equipment, where it oversees the overall operation and control, including laser welding, marking, and cutting equipment. It also plays a critical role in the control of the laser wind energy scanner and the laser wind measurement system.

In the context of the coffee machine, the 控制器 manages and controls the operation of other components, ensuring smooth functionality. It is also a key component in the control of the metering packaging machine, the detection workstation, and the VIVO音量按键检测设备. The 控制器 is essential in testing equipment, managing and coordinating the operation of its components.

The 控制器 is a significant part of the CNC小型雕刻机, the conveyor belt system, and the servo drive, ensuring precise control and coordination. It manages the operation of the high-pressure injection device, including control of the injection mechanism and servo drive. In the lithium battery manufacturing process, it is part of the components required for the magnetic levitation system, and it coordinates the actions of the conveyor system and sorting mechanism in the lithium battery sorting machine.

The 控制器 is also used in the rehabilitation robot, coordinating the actions of the joints and motion units, and in the sorting machine, including the direct current servo drive, sorting arm, and conveyor belt. It manages the operation of the蔗糖机人, the玻璃升降机, and the liquid handling system, ensuring height adjustment, smooth control, and overall operation.

In the photography cart, the 控制器 oversees the overall operation, and it is used for controlling the operation of the光电池刮痧. It is a control device used in high-speed pick-up and placement machines, managing the operation and coordination of various components. In the spray washing process, it is a control system used to manage and coordinate the operations of various components.

The 控制器 is a device that controls the operation of the winding machine and its components, and it manages and regulates the operation of other components in a system, often used in automated machinery. It controls the operation of the radar and its components, and it is a device used to control and coordinate the operation of multiple machines or systems in a production line.

",28,,"['0868eedc0ef863a89360ac5deb7182c4' '19b0b1daced528c841d48a7a99e4bb55'
 '19c5a3d15d92b939549523842bf010df' '2733b7b74727ba58db94c1283f095dbb'
 '2999540b55ee0bc255eb7068816305ca' '2b27d987660b3fbe33f43bfab4ac6564'
 '2bcae705653a8c2dfee33dc9aec75026' '2eee1b02b02dee003c1775f70f813957'
 '3304ccd1a407776fdfe70ecfd3572d71' '49290954ecdd529e32620a1efe074e79'
 '4b028e742c5bb99151ce8d6869dd59e1' '52193089f44e2d4de3eae704535af318'
 '5d4207d4245f8e80d82d635747760370' '5d67b02ec3d25e19d4c5df9075d68aad'
 '5dbdf06fa4c2f0172e062f438941881b' '5dd431defb92ab5537c35d879d857152'
 '678f6e80926121e103efae5e48a8c9f2' '767b420b9f192c70035d7fb4ac624eb3'
 '76ea2ccd8defd5fe8f0994abf89a6e31' '7b0d50ca36fedb4fb7b68e4eec73b368'
 '7b88e7691653f636b158b91247c42615' '7f8423e6b4a3ab5064e9ff23dcd515ca'
 '93f221ac5d3740108fc98f190e7f3d88' '940d8d3c2c5834885c79cf828c1137cb'
 '966a905cf094e3cf44c91ebc9ebc1904' '983e01f7e91373ce4f93fb9b16b82f37'
 '993c62a4486ef6aeef83623cbe6ec2b5' '9b1c76a2ddd60176752001b3b9c147cb'
 'a20f67b391030e5cac0afe988906825f' 'a6844f057674db0c5330ba30e9c6e247'
 'a920920e8e149592d00031f362d614af' 'ae030c245f17423575510c619741160a'
 'ae75fa3b40e2d99d51b0839ec4faef35' 'bec622312c7d50d15196290b6635711e'
 'c25c68e2662c5c32de1b502014590cf7' 'c73034d6a6f91e79c6bd21fffa416202'
 'c94be7ba5abf1f79d420aac7fe8bae2e' 'ca322957994b2f23af0e8bcc2550ef68'
 'cd075fd077df22767f0bee4befbd9610' 'cd1096eef266dc55fcc79a78604e195f'
 'ce7b5cb4e3fb4fd9a08453d18554c799' 'd89a41b98c4286f63b72a41c3ebea08d'
 'e5a2a05750db1a3e1151f75abdaed149' 'ed18651c3085e19592c04bfcd0b52dac'
 'ed9c834c687745e8716e27c3f805a0df' 'edef8a2bd56d008322049355406edcf4'
 'ef5440b55c37dc608f23f717bde61396' 'efb3ae073af3ae2b901a79c1e2c49d39'
 'efb5708268afc67a61b9f35e5fd9b376' 'f07aee97ec45456415a9098726dd2e7a'
 'f0cae00083505853fd4004f19fc3d189' 'fb8c5282757073100fea0ee147a1b32a'
 'fd61fde37c9267966317cf3d724fe633' 'fe557d4342348364f94380da2231b422'
 'ff1f5521156a3aa41a97fbd693ec610f']","[-0.00966365 -0.03094142  0.00829983 ... -0.02456445 -0.03829068
 -0.00832935]"
1c109cfdc370463eb6d537e5b7b382fb,某光通信公司,"ORGANIZATION, COMPANY",某光通信公司 is a company that operates in the semiconductor industry and uses optical fiber cutting technology,29,,['2999540b55ee0bc255eb7068816305ca'],"[-0.00445439  0.00683609 -0.01601268 ... -0.00129357 -0.07606956
  0.0249069 ]"
3d0dcbc8971b415ea18065edc4d8c8ef,光纤切割生产线,"PRODUCT, TECHNOLOGY",光纤切割生产线 is a production line used by 某光通信公司 for cutting optical fibers,30,,['2999540b55ee0bc255eb7068816305ca'],"[-9.63749364e-03 -9.03127147e-05 -2.24417690e-02 ... -5.56505285e-03
 -7.74497446e-03  1.70189776e-02]"
68105770b523412388424d984e711917,自动化垃圾分类设备,"PRODUCT, TECHNOLOGY","自动化垃圾分类设备 is a specialized equipment designed for sorting waste in the environmental protection industry, aiming to improve the efficiency and accuracy of waste classification",31,,['ad37dec2a2a19c9d593c5a4927c7c7d2'],"[-0.0042857   0.01433124 -0.02019625 ... -0.01647594 -0.06231732
 -0.00555346]"
85c79fd84f5e4f918471c386852204c5,环保,INDUSTRY,"环保 refers to the environmental protection industry, which is the industry where the automation waste sorting equipment is applied",32,,['ad37dec2a2a19c9d593c5a4927c7c7d2'],"[ 0.00958047  0.01430807 -0.01059595 ... -0.02757296 -0.03871518
 -0.02399438]"
eae4259b19a741ab9f9f6af18c4a0470,垃圾分类机,"PRODUCT, TECHNOLOGY","垃圾分类机 is a specific type of equipment used for sorting waste, part of the automation waste sorting system",33,,['ad37dec2a2a19c9d593c5a4927c7c7d2'],"[-0.00130819  0.0166103  -0.01488771 ... -0.01313875 -0.05062094
 -0.01954314]"
3138f39f2bcd43a69e0697cd3b05bc4d,直线导轨,"PRODUCT, COMPONENT","The entity, ""直线导轨"" (Zhi Xian Dao Gui), is a critical component in the realm of machinery and industrial applications. It serves as a guiding system designed to support and guide the linear motion of parts in a straight line, ensuring precise motion control. This linear guide component is widely utilized in various sectors, including automation waste sorting equipment, cosmetics production lines, and general industrial machinery. Its primary function is to facilitate smooth and accurate linear movement, making it an indispensable element in the automation and manufacturing industries. The versatility of ""直线导轨"" (Zhi Xian Dao Gui) makes it a key component in machinery for guiding and supporting the linear motion of mechanical parts, contributing to the efficiency and reliability of production processes.",34,,"['75d656d482f083d807ff14652a2871f6' '78292823ba9a23ddd49ea39f21675fb2'
 '8757d4df4f6d7215159f27cbefe87143' 'a4cdb403788ae9e31262a18f4fb0801c'
 'ad37dec2a2a19c9d593c5a4927c7c7d2' 'b740e95b2369349a884c647a52dc866f'
 'd677c45b0e6b17b157c972d420c84d31' 'e77a55ec71b2605da11f93be730a1d44']","[-0.00653916 -0.00272145 -0.00931984 ... -0.0023887  -0.0239493
 -0.01097096]"
dde131ab575d44dbb55289a6972be18f,抓取装置,"PRODUCT, COMPONENT","The entity, ""抓取装置"" (Zhuā qǔ zhuāngzhì), is a critical component in the realm of automation, serving dual roles within advanced waste management and manufacturing systems. Primarily, it functions as a gripping device, adept at handling and manipulating objects with precision in automated systems. This versatility extends to its application in waste sorting equipment, where it plays a pivotal role in the efficient handling and sorting of waste materials. The ""抓取装置"" (Zhuā qǔ zhuāngzhì) exemplifies the integration of industrial engineering principles with the demands of modern logistics and manufacturing, showcasing the sophistication of machinery designed for complex tasks in waste management and production lines.",35,,['ad37dec2a2a19c9d593c5a4927c7c7d2' 'b740e95b2369349a884c647a52dc866f'],"[-0.01617463  0.01367772  0.01196418 ... -0.01638806 -0.04654274
  0.01107755]"
de9e343f2e334d88a8ac7f8813a915e5,器件切割控制,"ACTION, PROCEDURE",器件切割控制 is a process used in the semiconductor industry for cutting semiconductor wafers or LED chips,36,,['c0726458ba2e66f48f0fa2309b6fff34'],"[ 0.00277626  0.0117317  -0.02442629 ... -0.03528806 -0.02467744
 -0.00225461]"
e2bf260115514fb3b252fd879fb3e7be,半导体设备,"INDUSTRY, SECTOR","The entity ""\u534a\u5bfc\u4f53\u8bbe\u5907"" refers to the semiconductor manufacturing industry, encompassing the sector that deals with the production, testing, and utilization of semiconductor components and related equipment. This industry is involved in the manufacturing of semiconductor devices, as well as the equipment necessary for their production, reflecting a comprehensive scope that includes both the creation and application of semiconductor technology. The term ""\u534a\u5bfc\u4f53\u8bbe\u5907"" thus represents a critical sector in the global technology landscape, where the integration of semiconductor devices and equipment is essential for various applications in electronics and beyond.",37,,"['07462221b3d84a411e218d4b81d9e334' '1f738b4b390bb6d06b5afd780d7d1cd1'
 '2eee1b02b02dee003c1775f70f813957' '44704166a30f1b067418bdeced9c4aab'
 '539698a25cb179675acbe49815b3afbc' '5b6f25a5160dd3e31cedbf0e27231ae3'
 '6d1ff4138a2fdf278463ac4bbbad8361' '8e000fc4a60954e69e5b2dceaa13a5c0'
 '993c62a4486ef6aeef83623cbe6ec2b5' 'aa5f74cf315f6aa83731f3098a81c194'
 'c0726458ba2e66f48f0fa2309b6fff34' 'c4ca69bc6be35c42c4725a35a741befa'
 'ead29f227b9db281279d460a522ad9d5']","[-0.00862947 -0.01398782 -0.02236357 ... -0.02252891 -0.04200999
 -0.00675674]"
b462b94ce47a4b8c8fffa33f7242acec,划片机,"EQUIPMENT, TECHNOLOGY",划片机 is a machine used in the semiconductor industry for cutting semiconductor wafers or LED chips with high precision,38,,['c0726458ba2e66f48f0fa2309b6fff34'],"[ 0.01771822 -0.00204289 -0.01248675 ... -0.03031649 -0.02499797
 -0.01720804]"
17ed1d92075643579a712cc6c29e8ddb,直流伺服,"COMPONENT, TECHNOLOGY","""直流伺服 (Direct Current Servo, \u76f4\u6d41\u4f3a\u670d) is a critical component and technology in the precision control of motion across various industrial applications. It is used to control the speed and position of motors, ensuring high precision and reliability in operations. This includes controlling the XYZ axis movement of cutting heads in dicing machines, laser heads in laser marking and cutting processes, and the drive and steering of Automated Guided Vehicles (AGVs) for high-precision path planning and obstacle avoidance. 

In medical technology, the direct current servo is used for the precise control of surgical instruments in surgical robots, enhancing the accuracy of surgical procedures. In the rehabilitation sector, it controls joints and motion units in rehabilitation robots with high precision for various training needs. 

In manufacturing, the technology is used for controlling the spray gun and painting robots in the automatic coating process, ensuring uniformity and precision. It is also used in the control of multi-axis motion in spray washing robotic arms, aiming for high precision and efficiency. In high-speed pick-up and placement machines, it controls the X, Y, and Z axes, ensuring precision and speed. 

In the semiconductor industry, the direct current servo is used for precise control in the manufacturing process, including the control of multi-axis movement in the assembly of lenses and the development head in the development process. It is also used for controlling the multi-axis movement of the assembly head in precision assembly machines. 

In the solar panel assembly process, it controls the assembly robot arm and moving platform. In radar systems, it precisely controls the rotation and tilt of the radar, ensuring accuracy and real-time data collection. 

The direct current servo is also used for controlling the movement of test probes and power devices with high precision, as well as the assembly robot arm and moving platform in the solar panel assembly process. It is a type of direct current servo motor used for precise control in robotic joints, industrial applications, and semiconductor manufacturing. 

In CNC machines and glass cutting equipment, it provides precise motion control in the XYZ axes. It is a type of drive used to control the XYZ axis movement of the laser head for high precision and efficient cutting path control. 

Overall, the direct current servo is a versatile technology used for controlling the movement of robotic axes in a precise manner, enhancing the efficiency and accuracy of various industrial processes.""",39,,"['0e85b783058feb121a0f62c97031f9ca' '1004c3ef61d917fa05a207f01ed74560'
 '12e4194788bfabe6f4a9aadc8f8a1366' '19b0b1daced528c841d48a7a99e4bb55'
 '241d0a881a404f7179b8abcb48712c01' '2733b7b74727ba58db94c1283f095dbb'
 '2bcae705653a8c2dfee33dc9aec75026' '3304ccd1a407776fdfe70ecfd3572d71'
 '397a609ce44dd49589cc082c635acd1b' '49290954ecdd529e32620a1efe074e79'
 '4b028e742c5bb99151ce8d6869dd59e1' '52193089f44e2d4de3eae704535af318'
 '5b6f25a5160dd3e31cedbf0e27231ae3' '5d4207d4245f8e80d82d635747760370'
 '5d67b02ec3d25e19d4c5df9075d68aad' '5dbdf06fa4c2f0172e062f438941881b'
 '5dd431defb92ab5537c35d879d857152' '6d1ff4138a2fdf278463ac4bbbad8361'
 '993c62a4486ef6aeef83623cbe6ec2b5' 'a920920e8e149592d00031f362d614af'
 'aa5f74cf315f6aa83731f3098a81c194' 'ae75fa3b40e2d99d51b0839ec4faef35'
 'bec622312c7d50d15196290b6635711e' 'c0726458ba2e66f48f0fa2309b6fff34'
 'cd1096eef266dc55fcc79a78604e195f' 'cd60c553dba9bff40c77be4f699fab03'
 'ed18651c3085e19592c04bfcd0b52dac' 'ef5440b55c37dc608f23f717bde61396'
 'f1c4352948a83386ee35325f64c315b7' 'fb8c5282757073100fea0ee147a1b32a'
 'fd61fde37c9267966317cf3d724fe633' 'fe557d4342348364f94380da2231b422'
 'ff1f5521156a3aa41a97fbd693ec610f']","[ 0.01231865  0.00853559  0.00780941 ... -0.06357399 -0.04605361
 -0.03722491]"
