source,target,weight,description,text_unit_ids,id,human_readable_id,source_degree,target_degree,rank
COMMUNITY SUMMARIES,GRAPH RAG,2.0,"Graph RAG, a sophisticated retrieval-augmented generation model, integrates community summaries as a critical component of its self-memory system. This integration allows Graph RAG to leverage the rich context and information contained within community summaries, significantly enhancing its retrieval capabilities. The relationship between Graph RAG and community summaries is characterized by a high strength, as the summaries are directly utilized in the question answering process. This direct use of community summaries in Graph RAG's methodology leads to notable improvements in the comprehensiveness and diversity of answers generated, making community summaries an indispensable element in the model's operation.",['71f14506a6b15dfabd93fd1606a67b73' '7da3d8d244b67f09425a4a7783e4bb55'],754b0f2616064b18abb90f409ef0539a,91,13,19,32
COMMUNITY SUMMARIES,GRAPH INDEX,1.0,"The decision to invest in building a graph index depends on the value obtained from other aspects of the graph index, including the generic community summaries",['7040ba36a7c09899a355d14a30d65375'],acd35bb6b3cb4979a3f3fb68a86b3b05,92,13,10,23
COMMUNITY SUMMARIES,FUTURE WORK,1.0,"Future work includes the possibility of refining and adapting the current Graph RAG approach, which can involve the consideration of the generic community summaries",['7040ba36a7c09899a355d14a30d65375'],9e1e7f67ba044c7fbf64723af1ade58e,93,13,7,20
GLOBAL SEARCH,QUERY ENGINE DOCS,1.0,"The Global Search method is described and explained in the Query Engine Docs, which provide detailed information on how to use this search technique effectively to ask high-level questions about the dataset",['ae6e91a8cc5773dbd4789773c9ef5a30'],57e16ff087a84b8ebd70de1e7e534225,94,5,2,7
LOCAL SEARCH,QUESTION GENERATION,2.0,"Question Generation and Local Search are closely intertwined functionalities within the realm of information retrieval and processing. Question Generation leverages the context-building approach synonymous with Local Search to sift through and prioritize pertinent data. Both methodologies are instrumental in generating and addressing queries, utilizing input documents and structured data derived from a knowledge graph. This synergy enables a comprehensive understanding and response to inquiries, making these entities indispensable in the domain of data analysis and information extraction.",['1415949832ba3fee570ea961998a8ac4' '364624242a84e1859e758069d914d8c8'],bbf4007dc9c0486b8ea76d616045467a,95,7,11,18
LOCAL SEARCH,ENTITY-BASED REASONING,1.0,Local Search is related to Entity-based Reasoning as Entity-based Reasoning is an approach used within the Local Search method to reason about information based on entities and their relationships,['364624242a84e1859e758069d914d8c8'],9535f4d754044e128cd3951a9d2e3702,96,7,2,9
LOCAL SEARCH,QUESTION GENERATION FUNCTION,1.0,"The Local Search method uses the Question Generation Function to generate context for the search, which is then used to find semantically similar content within the dataset",['3e143a60e2aeb57eb418a68d1484bbb3'],e1ed13e29ee946d4aaafac50aaa3b68f,97,7,1,8
LOCAL SEARCH,QUERY ENGINE DOCS,1.0,"The Local Search method is described and explained in the Query Engine Docs, which provide detailed information on how to use this search technique effectively to ask specific questions about particular aspects or entities within the dataset",['ae6e91a8cc5773dbd4789773c9ef5a30'],eb961d47a30c4870a1134b4a4672a8b2,98,7,2,9
PROMPT TUNING,AUTO TEMPLATING,1.0,"Prompt Tuning includes the Auto Templating feature, which is a method for creating domain adaptive templates for the generation of the knowledge graph. This relationship indicates that Auto Templating is a part of the broader Prompt Tuning capabilities",['bdb8f9e797229f596744d9636ab857b0'],5b019e8652264136b95306bac70a2e25,99,8,1,9
PROMPT TUNING,MANUAL CONFIGURATION,1.0,"Prompt Tuning includes the option for Manual Configuration, which allows for advanced customization of the prompts and templates used in the generation of the knowledge graph. This relationship indicates that Manual Configuration is an alternative method within the Prompt Tuning feature set",['bdb8f9e797229f596744d9636ab857b0'],325fc9e2b37043b7af9f6ad338b09469,100,8,1,9
PROMPT TUNING,GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE,1.0,The GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE is a configuration variable that can be modified during Prompt Tuning to customize the entity extraction process,['4f37c0e9c3c9bac4e5c1c6821eea442e'],6bb11aa08b414232b5b45f10f5766f62,101,8,1,9
PROMPT TUNING,GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE,1.0,The GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE is a configuration variable that can be modified during Prompt Tuning to customize the community report generation process,['4f37c0e9c3c9bac4e5c1c6821eea442e'],179737fd23c943babdfae01ac5c6bfc3,102,8,1,9
PROMPT TUNING,GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE,1.0,The GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE is a configuration variable that can be modified during Prompt Tuning to customize the summarization of descriptions process,['4f37c0e9c3c9bac4e5c1c6821eea442e'],65a31e4da283411fb7c971f63d606723,103,8,1,9
PROMPT TUNING,GRAPHRAG INDEXER,1.0,"The GraphRAG Indexer allows for the customization of its default prompts through the process of Prompt Tuning, enabling better alignment with specific use cases in knowledge discovery",['6a7157695d90d434b2625c3f05420916'],de31810d43174a52aa2f31b72f4542f5,104,8,3,11
PROMPT TUNING,CUSTOM PROMPT FILE,1.0,"A Custom Prompt File is created as part of the Prompt Tuning process to override default prompts, allowing for the customization of the GraphRAG indexer's behavior",['6a7157695d90d434b2625c3f05420916'],a6ae1d99330443fcacb06ace15a0d937,105,8,2,10
INDEXING PIPELINE,CLI DOCUMENTATION,1.0,"The CLI documentation is related to the Indexing pipeline, as it explains how to use the command-line interface to run the indexing process, including the specific Python script and parameters required.",['7c1bad237a1ef86cb41b6c5dbad4ffc3'],5174cdabb6024de0975762d3a80b059f,106,4,2,6
INDEXING PIPELINE,PROMPT TUNING COMMAND,1.0,"The Prompt Tuning command can be run before or after the Indexing Pipeline, as it adapts the prompts to better fit the data being indexed",['d0f7c236538005bc3056b7daed2401d8'],e379fba901174b529250169e62d98c09,107,4,2,6
INDEXING PIPELINE,CONFIGURATION DOCUMENTATION,1.0,"The Indexing Pipeline is a process that can be run after configuring GraphRAG as detailed in the Configuration documentation, allowing for the indexing of data for use with the system.",['32e96c66a531ecd0a8edc7414aec0803'],81ee8bb20bbb4d37bc0db642f1c75b8e,108,4,5,9
QUESTION GENERATION,GLOBAL SEARCH DOCUMENTATION,1.0,"The Global Search documentation is related to Question Generation as it provides more information about the functionality that Question Generation is a part of, which is searching and retrieving information across various sources",['364624242a84e1859e758069d914d8c8'],93b4aa6ce6e44123a861d4c3b3d509a2,109,11,1,12
QUESTION GENERATION,STRUCTURED DATA,1.0,Question Generation combines structured data from a knowledge graph to generate candidate questions related to specific entities,['1415949832ba3fee570ea961998a8ac4'],ee8414e314f547eeb369849cdb51bac2,110,11,1,12
QUESTION GENERATION,UNSTRUCTURED DATA,1.0,Question Generation combines unstructured data from input documents to generate candidate questions related to specific entities,['1415949832ba3fee570ea961998a8ac4'],9f77aa8888bd4f94abba8a77c4b0565c,111,11,1,12
QUESTION GENERATION,KNOWLEDGE GRAPH,1.0,Question Generation uses structured data from the knowledge graph to generate candidate questions,['1415949832ba3fee570ea961998a8ac4'],dcf33412678340319e7ec8f7be267ef9,112,11,1,12
QUESTION GENERATION,OPENAI MODEL,1.0,Question Generation uses an OpenAI model for response generation,['1415949832ba3fee570ea961998a8ac4'],4aa1e0fa00c048939a5d006bfd305fb4,113,11,1,12
QUESTION GENERATION,CONTEXT BUILDER,1.0,Question Generation uses a context builder to prepare context data from collections of knowledge model objects,['1415949832ba3fee570ea961998a8ac4'],03053ab4a9054384a5f5e88d28841621,114,11,2,13
QUESTION GENERATION,SYSTEM PROMPT,1.0,Question Generation uses a system prompt template to generate candidate questions,['1415949832ba3fee570ea961998a8ac4'],9fd0f20997d541bca46c4ec9843a5d0f,115,11,1,12
QUESTION GENERATION,LLM PARAMETERS,1.0,Question Generation uses LLM parameters to customize the behavior of the LLM call,['1415949832ba3fee570ea961998a8ac4'],27168beee1ff456696c330c9c3b3259f,116,11,1,12
QUESTION GENERATION,CONTEXT BUILDER PARAMETERS,1.0,Question Generation uses context builder parameters to customize the context-building process,['1415949832ba3fee570ea961998a8ac4'],e1c20e06aeac436788a9c6e918bcb844,117,11,1,12
ENTITY-BASED REASONING,EMBEDDING,1.0,Entity-based Reasoning is related to Embedding as Embedding is a technique used in the Entity-based Reasoning approach to represent entities and text in a numerical format that can be processed by machine learning models,['364624242a84e1859e758069d914d8c8'],344417f626ef4da4be4539ef4037bf3f,118,2,1,3
ENTITY-TEXT UNIT MAPPING,RANKING + FILTERING,1.0,Entity-Text Unit Mapping is related to Ranking + Filtering as Ranking + Filtering is a technique used after Entity-Text Unit Mapping to prioritize and select the most relevant text units based on their relevance to a user query,['364624242a84e1859e758069d914d8c8'],8b1fff87c350475fb1d411a26c3c5b0c,119,1,4,5
RANKING + FILTERING,ENTITY-REPORT MAPPING,1.0,Entity-Report Mapping is related to Ranking + Filtering as Ranking + Filtering is a technique used after Entity-Report Mapping to prioritize and select the most relevant community reports based on their relevance to a user query,['364624242a84e1859e758069d914d8c8'],898a9458adfb4c13a1eafacf6a1068f6,120,4,1,5
RANKING + FILTERING,ENTITY-ENTITY RELATIONSHIPS,1.0,Entity-Entity Relationships are related to Ranking + Filtering as Ranking + Filtering is a technique used to prioritize and select the most relevant entity relationships based on their relevance to a user query,['364624242a84e1859e758069d914d8c8'],5448f05781de44ea96e3dea40b285842,121,4,1,5
RANKING + FILTERING,ENTITY-COVARIATE MAPPINGS,1.0,Entity-Covariate Mappings are related to Ranking + Filtering as Ranking + Filtering is a technique used to prioritize and select the most relevant covariates based on their relevance to a user query,['364624242a84e1859e758069d914d8c8'],76b1e69904b84d09ba05c4b7efc48f32,122,4,1,5
USER QUERY,LOCAL SEARCH DATAFLOW,1.0,"The User Query initiates the Local Search Dataflow, guiding the search process and influencing the prioritization of entities, relationships, and covariates",['3a0742c280217fe600b9af2d06b58eea'],3f5590a604894d268603b4b27c3348b5,123,3,7,10
USER QUERY,GLOBAL SEARCH METHOD,1.0,"The global search method is triggered by a user query, which serves as the input for generating responses based on the LLM-generated knowledge graph and semantic clusters",['812b3414c467da0b62f7932d2adcbad4'],68f998c9c8c34bb7a994de5a998bb9a0,124,3,4,7
CONVERSATION HISTORY,LOCAL SEARCH DATAFLOW,1.0,"The Conversation History provides context for the Local Search Dataflow, influencing the prioritization of entities, relationships, and covariates based on previous interactions",['3a0742c280217fe600b9af2d06b58eea'],aafc13d02ade40adae13d3bee241817a,125,2,7,9
CONVERSATION HISTORY,GLOBAL SEARCH METHOD,1.0,The global search method can take conversation history as additional input to provide more context for generating informed and relevant responses to user queries,['812b3414c467da0b62f7932d2adcbad4'],81a4818e5cf84ea085abf09de385c86e,126,2,4,6
LOCAL SEARCH DATAFLOW,PRIORITIZED TEXT UNITS,1.0,"The Local Search Dataflow extracts and prioritizes the Prioritized Text Units, selecting relevant text chunks from the input documents",['3a0742c280217fe600b9af2d06b58eea'],b69851bf63e34ced83827b0021628543,127,7,1,8
LOCAL SEARCH DATAFLOW,PRIORITIZED COMMUNITY REPORTS,1.0,"The Local Search Dataflow extracts and prioritizes the Prioritized Community Reports, selecting relevant reports from the knowledge graph",['3a0742c280217fe600b9af2d06b58eea'],b83a4e11bfa64559954327714b73293f,128,7,1,8
LOCAL SEARCH DATAFLOW,PRIORITIZED ENTITIES,1.0,"The Local Search Dataflow identifies and prioritizes the Prioritized Entities, serving as access points into the knowledge graph",['3a0742c280217fe600b9af2d06b58eea'],de23b974cc90497eb4363e26d931a57c,129,7,1,8
LOCAL SEARCH DATAFLOW,PRIORITIZED RELATIONSHIPS,1.0,"The Local Search Dataflow identifies and prioritizes the Prioritized Relationships, providing context about the connections between entities",['3a0742c280217fe600b9af2d06b58eea'],a9de65176e234a9f9073b8df9d675e90,130,7,1,8
LOCAL SEARCH DATAFLOW,PRIORITIZED COVARIATES,1.0,"The Local Search Dataflow identifies and prioritizes the Prioritized Covariates, providing additional details about the entities and their attributes",['3a0742c280217fe600b9af2d06b58eea'],09a1bd11eb9347a9b466edad1a562cc5,131,7,1,8
LOCALSEARCH CLASS,QUESTION GENERATION METHOD,1.0,The LocalSearch class is related to the Question Generation method as it uses a similar context-building approach to extract and prioritize relevant information for generating questions related to specific entities,['25797740f434cc2bf16365fc498791f6'],11d74eab1dcb4fcba7c45def5f0ee22d,132,2,1,3
