id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
f1c6eed066f24cbdb376b910fce29ed4,PROMPT TUNING,"FUNCTION, TECHNIQUE","Prompt Tuning is a pivotal feature of the GraphRAG indexing engine, designed to optimize and customize the prompts used in the generation of knowledge graphs. This technique is highly recommended for enhancing the performance of GraphRAG with specific datasets, as it allows for the creation of domain-adaptive templates that can significantly improve the outcomes of Index Runs. The process entails loading inputs, dividing them into text units, and executing a series of Large Language Model (LLM) invocations and template substitutions to generate refined prompts. Users are provided with default values by the system for ease of use, but the real power of Prompt Tuning lies in its ability to fine-tune these prompts according to the guidelines detailed in the GraphRAG documentation. By specifying a custom prompt file in plaintext and employing token replacements, users can tailor the prompts to their specific use cases, thereby boosting the effectiveness of knowledge discovery and natural language processing tasks. This customization ensures that the models perform optimally in the context of graph-based reasoning, making Prompt Tuning an essential tool for achieving the best possible results in knowledge graph creation.",46,,"['369b39fdfd649d6df32a5d7b4cc559b7' '4f37c0e9c3c9bac4e5c1c6821eea442e'
 '6a7157695d90d434b2625c3f05420916' '849698743b07680402ff8572b1c6c469'
 'bdb8f9e797229f596744d9636ab857b0']","[ 0.03003082 -0.000299   -0.0274499  ... -0.01475671 -0.03815292
  0.02113666]"
83a6cb03df6b41d8ad6ee5f6fef5f024,CORPUS,"DOCUMENT, DATA","The corpus refers to a collection of documents or data that is being analyzed or processed, often used in natural language processing tasks to train models or extract information.",47,,['849698743b07680402ff8572b1c6c469'],"[-0.00486921 -0.01272626  0.01049907 ...  0.01207374 -0.00793141
  0.04151285]"
147c038aef3e4422acbbc5f7938c4ab8,INDEXING PIPELINE,"SOFTWARE, MODULE","The Indexing Pipeline is a crucial system component within the Graph RAG library, designed to index data for efficient searchability and accessibility. It operates alongside the Query Engine, the other primary component of the library. The Indexing Pipeline prepares data by creating an index, enabling the Query Engine to perform searches and generate answers. This process can be initiated after setting up the workspace and adapting prompts. It involves executing a Python script with parameters such as the root directory and model configuration to structure the data for subsequent querying. As one of the two main components of the Graph RAG library, the Indexing Pipeline plays a pivotal role in making data searchable and ready for various operations and analyses.",48,,"['32e96c66a531ecd0a8edc7414aec0803' '7c1bad237a1ef86cb41b6c5dbad4ffc3'
 'd0f7c236538005bc3056b7daed2401d8' 'f8cf53ce98a8bc52581f7907ad98ef70']","[-0.00828238  0.01422682  0.00206589 ... -0.02751759  0.01431841
  0.04029059]"
b7702b90c7f24190b864e8c6e64612a5,QUESTION GENERATION,"FUNCTION, PROCESS","Question Generation is a sophisticated feature of the Query Engine designed to enhance data exploration and conversation flow. This functionality takes a list of user queries and generates the next set of candidate questions, combining structured data from a knowledge graph with unstructured data from input documents. It is particularly useful for creating follow-up questions that represent important or urgent information content or themes in the data, enabling investigators to explore a dataset more thoroughly and dive deeper into its nuances. Detailed information on how this feature works can be found at the Question Generation documentation page.",49,,"['1415949832ba3fee570ea961998a8ac4' '364624242a84e1859e758069d914d8c8'
 'f8cf53ce98a8bc52581f7907ad98ef70']","[ 0.03879185  0.00335084 -0.04743904 ... -0.01998548 -0.00787726
  0.01097764]"
de6fa24480894518ab3cbcb66f739266,GLOBAL SEARCH DOCUMENTATION,"DOCUMENT, REFERENCE","The Global Search documentation provides detailed information about the Global Search functionality, which is a tool for searching and retrieving information across various sources. It is referenced as a source for more information about the topic discussed in the text.",50,,['364624242a84e1859e758069d914d8c8'],"[ 0.00587881 -0.02959868 -0.03767684 ... -0.02977955  0.01146482
  0.01564214]"
6fae5ee1a831468aa585a1ea09095998,ENTITY-BASED REASONING,"CONCEPT, APPROACH",Entity-based Reasoning is an approach used in the local search method. It involves the use of entities and their relationships to reason about information in the context of a user query. This approach is effective for answering questions that require knowledge about specific entities and their properties.,51,,['364624242a84e1859e758069d914d8c8'],"[ 0.00972479  0.02144418 -0.03262778 ... -0.00284784 -0.04521257
  0.0243754 ]"
ef32c4b208d041cc856f6837915dc1b0,EMBEDDING,"PROPERTY, TECHNIQUE",Embedding is a technique used in the local search method to represent entities and text in a numerical format that can be processed by machine learning models. It is a key component in the Entity-Text Unit Mapping process.,52,,['364624242a84e1859e758069d914d8c8'],"[ 8.26995296e-04  2.25343909e-02 -2.37465799e-02 ... -1.85007229e-03
 -4.91924509e-02  7.86358505e-05]"
07b2425216bd4f0aa4e079827cb48ef5,ENTITY-TEXT UNIT MAPPING,"PROPERTY, TECHNIQUE",Entity-Text Unit Mapping is a process in the local search method that associates entities with relevant text units. This mapping is used to identify and prioritize text units that are relevant to a user query.,53,,['364624242a84e1859e758069d914d8c8'],"[ 0.01188195  0.03285125 -0.0340352  ... -0.01522883 -0.03848728
  0.00523186]"
2670deebfa3f4d69bb82c28ab250a209,RANKING + FILTERING,"PROPERTY, TECHNIQUE","Ranking + Filtering is a technique used in the local search method to prioritize and select the most relevant entities, text units, community reports, relationships, and covariates based on their relevance to a user query.",54,,['364624242a84e1859e758069d914d8c8'],"[ 0.02932572  0.01405956 -0.02588637 ...  0.01950563 -0.00470163
  0.02681634]"
404309e89a5241d6bff42c05a45df206,ENTITY-REPORT MAPPING,"PROPERTY, TECHNIQUE",Entity-Report Mapping is a process in the local search method that associates entities with relevant community reports. This mapping is used to identify and prioritize community reports that are relevant to a user query.,55,,['364624242a84e1859e758069d914d8c8'],"[-0.01052406  0.05573114 -0.06723902 ... -0.01424479 -0.04304938
  0.01041998]"
b785a9025069417f94950ad231bb1441,ENTITY-ENTITY RELATIONSHIPS,"PROPERTY, CONCEPT",Entity-Entity Relationships are connections between entities that are identified and prioritized in the local search method. These relationships are used to understand the connections between entities and to answer questions that require knowledge about these connections.,56,,['364624242a84e1859e758069d914d8c8'],"[ 0.02576567  0.05646011 -0.03447862 ...  0.00982271 -0.03030518
  0.00640629]"
3b6cd96a27304614850709aba1c9598b,ENTITY-COVARIATE MAPPINGS,"PROPERTY, TECHNIQUE",Entity-Covariate Mappings is a process in the local search method that associates entities with relevant covariates. This mapping is used to identify and prioritize covariates that are relevant to a user query.,57,,['364624242a84e1859e758069d914d8c8'],"[ 0.0395127   0.0577594  -0.02185163 ... -0.04588192 -0.04726489
  0.00235077]"
d54956b79dd147f894b67a8b97dcbef0,USER QUERY,"INPUT, QUERY","A User Query represents a specific question, request, or command initiated by a user, serving as the catalyst for information retrieval and navigation within the GraphRAG system and community summaries. This query can be directed towards seeking answers based on the dataset and its themes, and it often includes conversation history to provide additional context for a more refined search. As the starting point for entity and relationship extraction, the User Query plays a pivotal role in initiating the local search process within the knowledge graph, enabling the exploration of the corpus and identification of relevant information.",58,,"['3a0742c280217fe600b9af2d06b58eea' '812b3414c467da0b62f7932d2adcbad4'
 '93d4d4effbf989e6ef1c4c3b4f42494e']","[ 0.053922    0.01113427 -0.03654145 ... -0.03150476 -0.01704401
  0.03799714]"
958beecdb5bb4060948415ffd75d2b03,CONVERSATION HISTORY,"INPUT, CONTEXT","Conversation History is a comprehensive record of all previous interactions or queries made by the user to the system. This data serves as a critical context for the current user query, enabling the system to generate more informed and relevant responses. By leveraging the conversation history, GraphRAG can better understand the user's needs and preferences, leading to enhanced search and response generation processes. This historical data is essential for maintaining continuity in conversations and ensuring that the system's responses are tailored to the user's specific requirements.",59,,['3a0742c280217fe600b9af2d06b58eea' '812b3414c467da0b62f7932d2adcbad4'],"[ 0.04005963 -0.00377371 -0.00430082 ... -0.01457095  0.00377641
  0.01763498]"
b999ed77e19e4f85b7f1ae79af5c002a,LOCAL SEARCH DATAFLOW,"PROCESS, ALGORITHM","Local Search Dataflow is the method used to identify and prioritize entities, relationships, and covariates from the knowledge graph based on the user query and conversation history. It extracts relevant details and text chunks from the input documents and prioritizes them for fitting within a single context window.",60,,['3a0742c280217fe600b9af2d06b58eea'],"[ 0.04483688  0.05041772 -0.03114293 ... -0.00824862 -0.03909709
  0.06411631]"
48c0c4d72da74ff5bb926fa0c856d1a7,KNOWLEDGE GRAPH,"DATABASE, INFORMATION","The KNOWLEDGE GRAPH is a sophisticated database that leverages graph theory to organize data into a network of entities and their relationships. This structure enables the storage and representation of structured data in a highly accessible and analyzable format, making it an indispensable resource for AI applications such as question generation. The KNOWLEDGE GRAPH acts as the central information hub for the local search method, supplying the necessary context and details to formulate a response to user queries. Its richly interconnected data model facilitates efficient querying and analysis, enhancing the capabilities of AI systems that rely on it.",61,,['1415949832ba3fee570ea961998a8ac4' '3a0742c280217fe600b9af2d06b58eea'],"[ 0.03224266  0.00949429 -0.02349422 ...  0.03413921 -0.02507951
  0.02802739]"
4f3c97517f794ebfb49c4c6315f9cf23,PRIORITIZED TEXT UNITS,"OUTPUT, INFORMATION",Prioritized Text Units are the relevant text chunks extracted from the raw input documents and prioritized by the local search method. They are associated with the identified entities and are used to generate a response to the user query.,62,,['3a0742c280217fe600b9af2d06b58eea'],"[ 0.02715048  0.01606275 -0.01683276 ...  0.03211705  0.00264192
  0.03633242]"
1745a2485a9443bab76587ad650e9be0,PRIORITIZED COMMUNITY REPORTS,"OUTPUT, INFORMATION",Prioritized Community Reports are the relevant reports extracted from the knowledge graph and prioritized by the local search method. They are associated with the identified entities and are used to generate a response to the user query.,63,,['3a0742c280217fe600b9af2d06b58eea'],"[ 0.02082807  0.03773894 -0.06314147 ...  0.03126365 -0.00719255
  0.05483764]"
32e6ccab20d94029811127dbbe424c64,PRIORITIZED ENTITIES,"OUTPUT, INFORMATION",Prioritized Entities are the entities identified from the knowledge graph and prioritized by the local search method. They serve as access points into the knowledge graph and are used to extract further relevant details.,64,,['3a0742c280217fe600b9af2d06b58eea'],"[ 0.03824478  0.0511844  -0.02897308 ...  0.03269864 -0.025904
  0.05461996]"
94a964c6992945ebb3833dfdfdc8d655,PRIORITIZED RELATIONSHIPS,"OUTPUT, INFORMATION",Prioritized Relationships are the relationships identified from the knowledge graph and prioritized by the local search method. They provide context and details about the connections between entities.,65,,['3a0742c280217fe600b9af2d06b58eea'],"[ 0.03593541  0.03974072 -0.04704343 ...  0.03717596 -0.00286519
  0.05414467]"
